jobid: 
node: bhm07
# CPUs: 56
time: Sat May 13 13:29:17 MDT 2023
cmd: bash scripts/inference_example.sh
ElapsedTime(s),Threads(#),%CPU,VmSize(kB),VmRSS(kB),rchar(bytes),wchar(bytes)
1684006157,1,0.0,5792,3360,41720,119
1684006158,1,0.0,5792,3360,15,0
1684006159,1,0.0,5792,3368,58442,335
1684006160,1,0.0,5792,3368,0,0
1684006161,1,0.0,5792,3368,0,0
1684006162,1,0.0,5792,3368,0,0
1684006163,1,0.0,5792,3368,0,0
1684006164,1,0.0,5792,3368,0,0
1684006165,1,0.0,5792,3368,0,0
1684006166,1,0.0,5792,3368,0,0
1684006167,1,0.0,5792,3380,344515651,357316507
1684006168,1,0.0,5792,3380,0,0
1684006169,1,0.0,5792,3380,0,0
1684006170,1,0.0,5792,3380,0,0
1684006171,1,0.0,5792,3384,104270025,107780669
1684006172,1,0.0,5792,3384,0,0
1684006173,1,0.0,5792,3384,0,0
1684006174,1,0.0,5792,3384,0,0
1684006175,1,0.0,5792,3384,0,0
1684006176,1,0.0,5792,3384,0,0
1684006177,1,0.0,5792,3384,0,0
1684006178,1,0.0,5792,3384,0,0
1684006179,1,0.0,5792,3384,0,0
1684006180,1,0.0,5792,3384,0,0
1684006181,1,0.0,5792,3384,0,0
1684006182,1,0.0,5792,3384,0,0
1684006183,1,0.0,5792,3384,0,0
1684006184,1,0.0,5792,3384,0,0
1684006185,1,0.0,5792,3384,0,0
1684006186,1,0.0,5792,3384,0,0
1684006187,1,0.0,5792,3384,0,0
1684006188,1,0.0,5792,3384,0,0
1684006189,1,0.0,5792,3384,0,0
