jobid: 
node: bhm06
# CPUs: 56
time: Fri May 19 19:38:43 MDT 2023
cmd: bash scripts/train.sh
ElapsedTime(s),Threads(#),%CPU,VmSize(kB),VmRSS(kB),rchar(bytes),wchar(bytes)
1684546723,1,0.0,5792,3368,41720,119
1684546724,1,0.0,5792,3368,15,0
1684546725,1,0.0,5792,3396,67132,354
1684546726,1,0.0,5792,3396,0,0
1684546727,1,0.0,5792,3396,0,0
1684546728,1,0.0,5792,3396,0,0
1684546729,1,0.0,5792,3396,0,0
1684546730,1,0.0,5792,3396,0,0
1684546731,1,0.0,5792,3396,0,0
1684546732,1,0.0,5792,3396,0,0
1684546733,1,0.0,5792,3396,0,0
1684546734,1,0.0,5792,3396,0,0
1684546735,1,0.0,5792,3396,0,0
1684546736,1,0.0,5792,3396,0,0
1684546737,1,0.0,5792,3396,0,0
1684546738,1,0.0,5792,3396,0,0
1684546739,1,0.0,5792,3396,0,0
1684546740,1,0.0,5792,3396,0,0
1684546741,1,0.0,5792,3396,0,0
1684546742,1,0.0,5792,3396,0,0
1684546743,1,0.0,5792,3396,0,0
1684546744,1,0.0,5792,3396,0,0
1684546745,1,0.0,5792,3396,0,0
1684546746,1,0.0,5792,3396,0,0
1684546747,1,0.0,5792,3396,0,0
1684546748,1,0.0,5792,3396,0,0
1684546749,1,0.0,5792,3396,0,0
1684546750,1,0.0,5792,3396,0,0
1684546751,1,0.0,5792,3396,0,0
1684546752,1,0.0,5792,3396,0,0
1684546753,1,0.0,5792,3396,0,0
1684546754,1,0.0,5792,3396,0,0
1684546755,1,0.0,5792,3396,0,0
1684546756,1,0.0,5792,3396,0,0
1684546757,1,0.0,5792,3396,0,0
1684546758,1,0.0,5792,3396,0,0
1684546759,1,0.0,5792,3396,0,0
1684546760,1,0.0,5792,3396,0,0
1684546761,1,0.0,5792,3396,0,0
1684546762,1,0.0,5792,3396,0,0
1684546763,1,0.0,5792,3396,0,0
1684546764,1,0.0,5792,3396,0,0
1684546765,1,0.0,5792,3396,0,0
1684546766,1,0.0,5792,3396,0,0
1684546767,1,0.0,5792,3396,0,0
1684546768,1,0.0,5792,3396,0,0
1684546769,1,0.0,5792,3396,0,0
1684546770,1,0.0,5792,3396,0,0
1684546771,1,0.0,5792,3396,0,0
1684546772,1,0.0,5792,3396,0,0
1684546773,1,0.0,5792,3396,0,0
1684546774,1,0.0,5792,3396,0,0
1684546775,1,0.0,5792,3396,0,0
1684546776,1,0.0,5792,3396,0,0
1684546777,1,0.0,5792,3396,0,0
1684546778,1,0.0,5792,3396,0,0
1684546779,1,0.0,5792,3396,0,0
1684546780,1,0.0,5792,3396,0,0
1684546781,1,0.0,5792,3396,0,0
1684546782,1,0.0,5792,3396,0,0
1684546783,1,0.0,5792,3396,0,0
1684546784,1,0.0,5792,3396,0,0
1684546785,1,0.0,5792,3396,0,0
1684546786,1,0.0,5792,3396,0,0
1684546787,1,0.0,5792,3396,0,0
1684546788,1,0.0,5792,3396,0,0
1684546789,1,0.0,5792,3396,0,0
1684546790,1,0.0,5792,3396,0,0
1684546791,1,0.0,5792,3396,0,0
1684546792,1,0.0,5792,3396,0,0
1684546793,1,0.0,5792,3396,0,0
1684546794,1,0.0,5792,3396,0,0
1684546795,1,0.0,5792,3396,0,0
1684546796,1,0.0,5792,3396,0,0
1684546797,1,0.0,5792,3396,0,0
1684546798,1,0.0,5792,3396,0,0
1684546799,1,0.0,5792,3396,0,0
1684546800,1,0.0,5792,3396,0,0
1684546801,1,0.0,5792,3396,0,0
1684546802,1,0.0,5792,3396,0,0
1684546803,1,0.0,5792,3396,0,0
1684546804,1,0.0,5792,3396,0,0
1684546805,1,0.0,5792,3396,0,0
