jobid: 
node: bhm06
# CPUs: 56
time: Fri May 19 13:56:03 MDT 2023
cmd: bash scripts/prepare_dataset.sh
ElapsedTime(s),Threads(#),%CPU,VmSize(kB),VmRSS(kB),rchar(bytes),wchar(bytes)
1684526163,1,0.0,5792,3296,41720,119
1684526164,1,0.0,5792,3296,0,0
1684526165,1,0.0,5792,3308,55741,256
1684526166,1,0.0,5792,3308,0,0
1684526167,1,0.0,5792,3308,0,0
1684526168,1,0.0,5792,3308,0,0
1684526169,1,0.0,5792,3308,0,0
1684526170,1,0.0,5792,3308,0,0
1684526171,1,0.0,5792,3308,0,0
1684526172,1,0.0,5792,3308,0,0
1684526173,1,0.0,5792,3308,0,0
1684526174,1,0.0,5792,3308,0,0
1684526175,1,0.0,5792,3308,0,0
1684526176,1,0.0,5792,3308,0,0
1684526177,1,0.0,5792,3308,0,0
1684526178,1,0.0,5792,3308,0,0
1684526179,1,0.0,5792,3308,0,0
1684526180,1,0.0,5792,3308,0,0
1684526181,1,0.0,5792,3308,0,0
1684526182,1,0.0,5792,3308,0,0
1684526183,1,0.0,5792,3308,0,0
1684526184,1,0.0,5792,3308,0,0
1684526185,1,0.0,5792,3308,0,0
1684526186,1,0.0,5792,3308,0,0
1684526187,1,0.0,5792,3308,0,0
1684526188,1,0.0,5792,3308,0,0
1684526189,1,0.0,5792,3308,0,0
1684526190,1,0.0,5792,3308,0,0
1684526191,1,0.0,5792,3308,0,0
1684526192,1,0.0,5792,3308,0,0
1684526193,1,0.0,5792,3308,0,0
1684526194,1,0.0,5792,3308,0,0
1684526195,1,0.0,5792,3308,0,0
1684526196,1,0.0,5792,3308,0,0
1684526197,1,0.0,5792,3308,0,0
1684526198,1,0.0,5792,3308,0,0
1684526199,1,0.0,5792,3308,0,0
1684526200,1,0.0,5792,3308,0,0
1684526201,1,0.0,5792,3308,0,0
1684526202,1,0.0,5792,3308,0,0
1684526203,1,0.0,5792,3308,0,0
1684526204,1,0.0,5792,3308,0,0
1684526205,1,0.0,5792,3308,0,0
1684526206,1,0.0,5792,3308,0,0
1684526207,1,0.0,5792,3308,0,0
1684526208,1,0.0,5792,3308,0,0
1684526209,1,0.0,5792,3308,0,0
1684526210,1,0.0,5792,3308,0,0
1684526211,1,0.0,5792,3308,0,0
1684526212,1,0.0,5792,3308,0,0
1684526213,1,0.0,5792,3308,0,0
1684526214,1,0.0,5792,3308,0,0
1684526215,1,0.0,5792,3308,0,0
1684526216,1,0.0,5792,3308,0,0
1684526217,1,0.0,5792,3308,0,0
1684526218,1,0.0,5792,3308,0,0
1684526219,1,0.0,5792,3308,0,0
1684526220,1,0.0,5792,3308,0,0
1684526221,1,0.0,5792,3308,0,0
1684526222,1,0.0,5792,3308,0,0
1684526223,1,0.0,5792,3308,0,0
1684526224,1,0.0,5792,3308,0,0
1684526225,1,0.0,5792,3308,0,0
1684526226,1,0.0,5792,3308,0,0
1684526227,1,0.0,5792,3308,0,0
1684526228,1,0.0,5792,3308,0,0
1684526229,1,0.0,5792,3308,0,0
1684526230,1,0.0,5792,3308,0,0
1684526231,1,0.0,5792,3308,0,0
1684526232,1,0.0,5792,3308,0,0
1684526233,1,0.0,5792,3308,0,0
1684526234,1,0.0,5792,3308,0,0
1684526235,1,0.0,5792,3308,0,0
1684526236,1,0.0,5792,3308,0,0
1684526237,1,0.0,5792,3308,0,0
1684526238,1,0.0,5792,3308,0,0
1684526239,1,0.0,5792,3308,0,0
1684526240,1,0.0,5792,3308,0,0
1684526241,1,0.0,5792,3308,0,0
1684526242,1,0.0,5792,3308,0,0
1684526243,1,0.0,5792,3308,0,0
1684526244,1,0.0,5792,3308,0,0
1684526245,1,0.0,5792,3308,0,0
1684526246,1,0.0,5792,3308,0,0
1684526247,1,0.0,5792,3308,0,0
1684526248,1,0.0,5792,3308,0,0
1684526249,1,0.0,5792,3308,0,0
1684526250,1,0.0,5792,3308,0,0
1684526251,1,0.0,5792,3308,0,0
1684526252,1,0.0,5792,3308,0,0
1684526253,1,0.0,5792,3308,0,0
1684526254,1,0.0,5792,3308,0,0
1684526255,1,0.0,5792,3308,0,0
1684526256,1,0.0,5792,3308,0,0
1684526257,1,0.0,5792,3308,0,0
1684526258,1,0.0,5792,3308,0,0
1684526259,1,0.0,5792,3308,0,0
1684526260,1,0.0,5792,3308,0,0
1684526261,1,0.0,5792,3308,0,0
1684526262,1,0.0,5792,3308,0,0
1684526263,1,0.0,5792,3308,0,0
1684526264,1,0.0,5792,3308,0,0
1684526265,1,0.0,5792,3308,0,0
1684526266,1,0.0,5792,3308,0,0
1684526267,1,0.0,5792,3308,0,0
1684526268,1,0.0,5792,3308,0,0
1684526269,1,0.0,5792,3308,0,0
1684526270,1,0.0,5792,3308,0,0
1684526271,1,0.0,5792,3308,0,0
1684526272,1,0.0,5792,3308,0,0
1684526273,1,0.0,5792,3308,0,0
1684526274,1,0.0,5792,3308,0,0
1684526275,1,0.0,5792,3308,0,0
1684526276,1,0.0,5792,3308,0,0
1684526277,1,0.0,5792,3308,0,0
1684526278,1,0.0,5792,3308,0,0
1684526279,1,0.0,5792,3308,0,0
1684526280,1,0.0,5792,3308,0,0
1684526281,1,0.0,5792,3308,0,0
1684526282,1,0.0,5792,3308,0,0
1684526283,1,0.0,5792,3308,0,0
1684526284,1,0.0,5792,3308,0,0
1684526285,1,0.0,5792,3308,0,0
1684526286,1,0.0,5792,3308,0,0
1684526287,1,0.0,5792,3308,0,0
1684526288,1,0.0,5792,3308,0,0
1684526289,1,0.0,5792,3308,0,0
1684526290,1,0.0,5792,3308,0,0
1684526291,1,0.0,5792,3308,0,0
1684526292,1,0.0,5792,3308,0,0
1684526293,1,0.0,5792,3308,0,0
1684526294,1,0.0,5792,3308,0,0
1684526295,1,0.0,5792,3308,0,0
1684526296,1,0.0,5792,3308,0,0
1684526297,1,0.0,5792,3308,0,0
1684526298,1,0.0,5792,3308,0,0
1684526299,1,0.0,5792,3308,0,0
1684526300,1,0.0,5792,3308,0,0
1684526301,1,0.0,5792,3308,0,0
1684526302,1,0.0,5792,3308,0,0
1684526303,1,0.0,5792,3308,0,0
