jobid: 
node: bhm06
# CPUs: 56
time: Thu Aug 10 05:19:00 MDT 2023
cmd: bash train_script.sh
ElapsedTime(s),Threads(#),%CPU,VmSize(kB),VmRSS(kB),rchar(bytes),wchar(bytes)
1691666340,1,0.0,222672,3168,12795,62
1691666341,1,0.0,222672,3168,0,0
1691666342,1,0.0,222672,3168,0,0
1691666343,1,0.0,222672,3168,0,0
1691666344,1,0.0,222672,3168,0,0
1691666345,1,0.0,222672,3168,0,0
1691666346,1,0.0,222672,3168,0,0
1691666347,1,0.0,222672,3168,0,0
1691666348,1,0.0,222672,3168,0,0
1691666349,1,0.0,222672,3168,0,0
1691666350,1,0.0,222672,3168,0,0
1691666351,1,0.0,222672,3168,0,0
1691666352,1,0.0,222672,3168,0,0
1691666353,1,0.0,222672,3168,0,0
1691666354,1,0.0,222672,3168,0,0
1691666355,1,0.0,222672,3168,0,0
1691666356,1,0.0,222672,3168,0,0
1691666357,1,0.0,222672,3168,0,0
1691666358,1,0.0,222672,3168,0,0
1691666359,1,0.0,222672,3168,0,0
1691666360,1,0.0,222672,3168,0,0
1691666361,1,0.0,222672,3168,0,0
1691666362,1,0.0,222672,3168,0,0
1691666363,1,0.0,222672,3168,0,0
1691666364,1,0.0,222672,3168,0,0
1691666365,1,0.0,222672,3168,0,0
1691666366,1,0.0,222672,3168,0,0
1691666367,1,0.0,222672,3168,0,0
1691666368,1,0.0,222672,3168,0,0
1691666369,1,0.0,222672,3168,0,0
1691666370,1,0.0,222672,3168,0,0
1691666371,1,0.0,222672,3168,0,0
1691666372,1,0.0,222672,3168,0,0
1691666373,1,0.0,222672,3168,0,0
1691666374,1,0.0,222672,3168,0,0
1691666375,1,0.0,222672,3168,0,0
1691666376,1,0.0,222672,3168,0,0
1691666377,1,0.0,222672,3168,0,0
1691666378,1,0.0,222672,3168,0,0
1691666379,1,0.0,222672,3168,0,0
1691666380,1,0.0,222672,3168,0,0
1691666381,1,0.0,222672,3168,0,0
1691666382,1,0.0,222672,3168,0,0
1691666383,1,0.0,222672,3168,0,0
1691666384,1,0.0,222672,3168,0,0
1691666385,1,0.0,222672,3168,0,0
1691666386,1,0.0,222672,3168,0,0
1691666387,1,0.0,222672,3168,0,0
1691666388,1,0.0,222672,3168,0,0
1691666389,1,0.0,222672,3168,0,0
1691666390,1,0.0,222672,3168,0,0
1691666391,1,0.0,222672,3168,0,0
1691666392,1,0.0,222672,3168,0,0
1691666393,1,0.0,222672,3168,0,0
1691666394,1,0.0,222672,3168,0,0
1691666395,1,0.0,222672,3168,0,0
1691666396,1,0.0,222672,3168,0,0
1691666397,1,0.0,222672,3168,0,0
1691666398,1,0.0,222672,3168,0,0
1691666399,1,0.0,222672,3168,0,0
1691666400,1,0.0,222672,3168,0,0
1691666401,1,0.0,222672,3168,0,0
1691666402,1,0.0,222672,3168,0,0
1691666403,1,0.0,222672,3168,0,0
1691666404,1,0.0,222672,3168,0,0
1691666405,1,0.0,222672,3168,0,0
1691666406,1,0.0,222672,3168,0,0
1691666407,1,0.0,222672,3168,0,0
1691666408,1,0.0,222672,3168,0,0
1691666409,1,0.0,222672,3168,0,0
1691666410,1,0.0,222672,3168,0,0
1691666411,1,0.0,222672,3168,0,0
1691666412,1,0.0,222672,3168,0,0
1691666413,1,0.0,222672,3168,0,0
1691666414,1,0.0,222672,3168,0,0
1691666415,1,0.0,222672,3168,0,0
1691666416,1,0.0,222672,3168,0,0
1691666417,1,0.0,222672,3168,0,0
1691666418,1,0.0,222672,3168,0,0
1691666419,1,0.0,222672,3168,0,0
1691666420,1,0.0,222672,3168,0,0
1691666421,1,0.0,222672,3168,0,0
1691666422,1,0.0,222672,3168,0,0
1691666423,1,0.0,222672,3168,0,0
1691666424,1,0.0,222672,3168,0,0
1691666425,1,0.0,222672,3168,0,0
1691666426,1,0.0,222672,3168,0,0
1691666427,1,0.0,222672,3168,0,0
1691666428,1,0.0,222672,3168,0,0
1691666429,1,0.0,222672,3168,0,0
1691666430,1,0.0,222672,3168,0,0
1691666431,1,0.0,222672,3168,0,0
1691666432,1,0.0,222672,3168,0,0
1691666433,1,0.0,222672,3168,0,0
1691666434,1,0.0,222672,3168,0,0
1691666435,1,0.0,222672,3168,0,0
1691666436,1,0.0,222672,3168,0,0
1691666437,1,0.0,222672,3168,0,0
1691666438,1,0.0,222672,3168,0,0
1691666439,1,0.0,222672,3168,0,0
1691666440,1,0.0,222672,3168,0,0
1691666441,1,0.0,222672,3168,0,0
1691666442,1,0.0,222672,3168,0,0
